Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force,Num Donations,Repeat Donor
960,Campaign One 2014,Closed Won,Household,90403,Q4-2014,2014-10-27,50.0,90403.0,2021.0,24525.0,13164.0,117.2128532,15.76037411,0.254311927,0.110148891,0.01694014,0.560666194,0.026364281,0.965948575,0.034051425,0.04332667,0.664078843,0,0.292594487,0.086279307,0.359755352,0.202364934,0.030010194,0.096332759,1.621068176,0.264205409,0.180188393,0.153144941,0.145928289,0.256532969,6237.0,2116.0,8823.0,4963.0,736.0,431.0,310.0,93.0,91.0,42.0,343.0,716.0,1452.0,216.0,167.0,66.0,46.0,25.0,264.0,1013.0,1432.0,20315.0,733.0,1133.0,91.0,18358.0,14574.0,2025.0,1453.0,1446.0,926.0,1096.0,920.0,1921.0,3377.0,13164.0,1450.0,223.0,14110.0,7911.0,618.0,372.0,3626.0,24463.0,23630.0,833.0,21511.0,0.0,14285.0,932.0,6294.0,3,True
961,Campaign One 2015,Closed Won,Household,91423,Q4-2015,2015-10-22,50.0,91423.0,2019.0,33172.0,15085.0,105.0909844,15.13285148,0.206288436,0.090487239,0.019688432,0.771697042,0.027879601,0.935468249,0.064531751,0.044933452,0.717054126,0.000922804,0.237089618,0.09911974,0.430212227,0.138912336,0.018419149,0.132458656,1.46941902,0.260788863,0.278223401,0.182764335,0.09313888,0.185084521,6843.0,3288.0,14271.0,4608.0,611.0,686.0,403.0,132.0,193.0,174.0,640.0,1614.0,1490.0,667.0,519.0,150.0,167.0,39.0,657.0,1760.0,1692.0,25457.0,1006.0,2182.0,184.0,22085.0,15322.0,1797.0,2137.0,2327.0,1870.0,1504.0,1253.0,1405.0,2792.0,15085.0,1365.0,297.0,19369.0,14947.0,912.0,540.0,2209.0,33038.0,30906.0,2132.0,28175.0,26.0,20203.0,1266.0,6680.0,3,True
962,Campaign Two 2019,Closed Won,Household,,Q3-2019,2019-09-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
963,Campaign Two 2020,Closed Won,Household,91607,Q3-2020,2020-09-17,50.0,91617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
964,Campaign One 2014,Closed Won,Household,91307,Q4-2014,2014-10-10,50.0,91308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
965,Campaign Two 2017,Closed Won,Household,90025,Q4-2017,2017-10-10,50.0,90025.0,2021.0,44608.0,21470.0,108.3860037,15.50766867,0.379169656,0.110246856,0.021844434,0.585711695,0.05900272,0.95794382,0.04205618,0.047940564,0.708566552,0.001179689,0.242313195,0.077990495,0.523426291,0.130111191,0.020870696,0.130609225,1.579375694,0.253702841,0.243316255,0.202375408,0.110293433,0.190312063,16914.0,3479.0,23349.0,5804.0,931.0,497.0,319.0,554.0,166.0,146.0,1525.0,4011.0,3236.0,591.0,202.0,96.0,131.0,129.0,1630.0,3358.0,3279.0,35143.0,1631.0,2697.0,262.0,30553.0,24951.0,3166.0,2281.0,3121.0,2103.0,2259.0,2086.0,2368.0,4086.0,21470.0,2367.0,469.0,27575.0,16151.0,1640.0,1627.0,5387.0,44393.0,42526.0,1867.0,39841.0,47.0,28230.0,1910.0,9654.0,3,True
966,,Closed Won,Household,90049,Q2-2014,2014-06-09,30.0,90049.0,2020.0,36610.0,16375.0,128.3125191,16.26417097,0.175771647,0.077984733,0.01551145,0.702039762,0.019313194,0.983520087,0.016479913,0.025264395,0.6435566,0.000652827,0.330526178,0.105517618,0.432231631,0.200081945,0.036957116,0.067588832,1.724448348,0.193282443,0.191877863,0.169160305,0.109068702,0.336610687,6435.0,3863.0,15824.0,7325.0,1353.0,962.0,559.0,70.0,74.0,63.0,518.0,1668.0,1075.0,954.0,512.0,585.0,139.0,233.0,751.0,2045.0,1753.0,27327.0,398.0,1307.0,142.0,25480.0,21644.0,1700.0,1465.0,1528.0,1614.0,1416.0,1354.0,1786.0,5512.0,16375.0,1277.0,254.0,19365.0,13595.0,636.0,374.0,3106.0,36590.0,35987.0,603.0,30636.0,20.0,19716.0,774.0,10126.0,9,True
967,Campaign One 2016,Closed Won,Household,91502,Q4-2016,2016-10-18,50.0,91503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
968,,Closed Won,Household,,Q4-2015,2015-12-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
969,Campaign One 2016,Closed Won,Household,91436,Q4-2016,2016-10-19,50.0,91436.0,2019.0,15292.0,5600.0,144.0183036,15.73534158,0.123397855,0.051607143,0.015892857,0.779888268,0.014804469,0.969830419,0.030169581,0.021807608,0.611905339,0,0.366287053,0.105937745,0.361757782,0.221749935,0.036751242,0.13349471,1.538909808,0.124464286,0.176785714,0.148571429,0.095178571,0.455,1887.0,1620.0,5532.0,3391.0,562.0,516.0,369.0,52.0,56.0,102.0,200.0,286.0,403.0,578.0,237.0,71.0,80.0,24.0,233.0,319.0,386.0,11154.0,431.0,965.0,93.0,9665.0,7500.0,416.0,281.0,450.0,540.0,437.0,395.0,533.0,2548.0,5600.0,289.0,89.0,7160.0,5584.0,296.0,106.0,1043.0,15214.0,14755.0,459.0,12381.0,0.0,7576.0,270.0,4535.0,3,True
970,,Closed Won,Household,91606,Q3-2019,2019-08-14,50.0,91616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
971,Campaign One 2016,Closed Won,Household,92504,Q4-2016,2016-10-18,50.0,92514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
972,Campaign One 2016,Closed Won,Household,90036,Q4-2016,2016-10-18,50.0,90036.0,2021.0,37596.0,18990.0,102.194971,15.49701997,0.372273646,0.108899421,0.02016851,0.6497342,0.029760553,0.942325656,0.057674344,0.06615547,0.702564262,0.000310443,0.230969825,0.095994255,0.496542185,0.095010107,0.010559634,0.116621937,1.577149629,0.280726698,0.274091627,0.175092154,0.094154818,0.175934702,13996.0,3609.0,18668.0,3572.0,397.0,813.0,428.0,294.0,117.0,109.0,882.0,2129.0,2458.0,652.0,248.0,142.0,160.0,487.0,964.0,2727.0,2449.0,28691.0,825.0,2352.0,169.0,25345.0,19905.0,2840.0,2491.0,2737.0,2468.0,1814.0,1511.0,1788.0,3341.0,18990.0,2068.0,383.0,22009.0,14300.0,1172.0,655.0,4464.0,37469.0,35308.0,2161.0,32212.0,10.0,22631.0,2131.0,7440.0,3,True
973,Campaign One 2014,Closed Won,Household,90254,Q4-2014,2014-10-27,50.0,90254.0,2021.0,19787.0,8926.0,136.1645754,15.82654697,0.219538081,0.05388752,0.014116065,0.638972012,0.007393065,0.973242098,0.026757902,0.030527903,0.689351433,0.01188537,0.268235294,0.115631475,0.434376106,0.139081215,0.007378582,0.081628727,1.696890029,0.151691687,0.169392785,0.191687206,0.113152588,0.374075734,4344.0,2288.0,8595.0,2752.0,146.0,431.0,372.0,36.0,23.0,16.0,220.0,1197.0,1191.0,372.0,156.0,87.0,0.0,62.0,129.0,929.0,1086.0,15595.0,288.0,942.0,43.0,14322.0,12141.0,650.0,704.0,845.0,667.0,975.0,736.0,1010.0,3339.0,8926.0,481.0,126.0,11362.0,7260.0,546.0,84.0,2712.0,19583.0,19059.0,524.0,16575.0,197.0,11426.0,506.0,4446.0,3,True
974,Campaign Two 2020,Closed Won,Household,90808,Q3-2020,2020-09-28,50.0,90846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
975,Campaign Two 2020,Closed Won,Household,75024,Q2-2015,2015-06-17,50.0,75024.0,2019.0,43551.0,17791.0,113.24785,15.5247085,0.503363872,0.048114215,0.017986622,0.816404972,0.009649984,0.92510466,0.07489534,0.030003146,0.703886966,0.001058262,0.265051626,0.112488806,0.469610342,0.078299006,0.01173337,0.112061926,1.606297155,0.198752178,0.28964083,0.20493508,0.131752009,0.174919903,21922.0,4899.0,20452.0,3410.0,511.0,1468.0,1053.0,456.0,185.0,222.0,601.0,1713.0,1849.0,1639.0,725.0,366.0,230.0,91.0,999.0,2123.0,1833.0,30617.0,631.0,2464.0,336.0,27186.0,21994.0,1236.0,2300.0,2467.0,2686.0,2159.0,1487.0,2344.0,3112.0,17791.0,856.0,320.0,24456.0,19966.0,1294.0,236.0,2266.0,43474.0,40218.0,3256.0,34963.0,37.0,24610.0,1049.0,9267.0,6,True
976,Campaign One 2016,Closed Won,Household,92211,Q3-2016,2016-09-22,50.0,92211.0,2021.0,26106.0,12946.0,91.81948092,14.40338753,0.189343446,0.101884752,0.046346362,0.725543172,0.004277834,0.966724304,0.033275696,0.024300189,0.387815559,0,0.587884252,0.072320539,0.232628515,0.484103271,0.077951429,0.216440831,1.208807588,0.356712498,0.252124208,0.17464854,0.090684381,0.125830372,4943.0,1888.0,6073.0,12638.0,2035.0,147.0,106.0,113.0,120.0,45.0,181.0,607.0,373.0,574.0,273.0,75.0,28.0,146.0,270.0,523.0,604.0,22140.0,1243.0,3262.0,287.0,17348.0,9415.0,2067.0,2551.0,1958.0,1306.0,1249.0,1012.0,1174.0,1629.0,12946.0,1319.0,600.0,8883.0,6445.0,703.0,38.0,1317.0,26025.0,25159.0,866.0,23292.0,0.0,9033.0,566.0,13693.0,3,True
977,,Closed Won,Household,,Q3-2018,2018-09-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
978,Campaign One 2016,Closed Won,Household,90049,Q4-2016,2016-10-18,50.0,90049.0,2020.0,36610.0,16375.0,128.3125191,16.26417097,0.175771647,0.077984733,0.01551145,0.702039762,0.019313194,0.983520087,0.016479913,0.025264395,0.6435566,0.000652827,0.330526178,0.105517618,0.432231631,0.200081945,0.036957116,0.067588832,1.724448348,0.193282443,0.191877863,0.169160305,0.109068702,0.336610687,6435.0,3863.0,15824.0,7325.0,1353.0,962.0,559.0,70.0,74.0,63.0,518.0,1668.0,1075.0,954.0,512.0,585.0,139.0,233.0,751.0,2045.0,1753.0,27327.0,398.0,1307.0,142.0,25480.0,21644.0,1700.0,1465.0,1528.0,1614.0,1416.0,1354.0,1786.0,5512.0,16375.0,1277.0,254.0,19365.0,13595.0,636.0,374.0,3106.0,36590.0,35987.0,603.0,30636.0,20.0,19716.0,774.0,10126.0,3,True
979,Campaign Two 2018,Closed Won,Household,90035,Q3-2018,2018-08-11,50.0,90035.0,2021.0,26411.0,11310.0,110.7928824,15.2524287,0.26754004,0.110433245,0.029619805,0.69000286,0.022382723,0.951266982,0.048733018,0.047055495,0.673817719,0.001037295,0.27808949,0.13691265,0.443905948,0.134489417,0.024080875,0.151124734,1.499766222,0.275331565,0.21556145,0.169849691,0.134217507,0.205039788,7066.0,3616.0,11724.0,3552.0,636.0,630.0,346.0,88.0,49.0,69.0,333.0,933.0,1029.0,707.0,343.0,179.0,124.0,121.0,557.0,1379.0,1221.0,19249.0,932.0,1822.0,155.0,16340.0,12529.0,1525.0,1589.0,1242.0,1196.0,1151.0,770.0,1518.0,2319.0,11310.0,1249.0,335.0,13984.0,9649.0,645.0,313.0,2391.0,26204.0,24927.0,1277.0,21209.0,22.0,14291.0,998.0,5898.0,3,True
980,Campaign One 2016,Closed Won,Household,90066,Q4-2016,2016-10-13,50.0,90066.0,2021.0,54913.0,24647.0,104.6493488,14.65399168,0.394314643,0.084797338,0.025601493,0.668523496,0.046053697,0.9304502,0.0695498,0.040244688,0.671453102,0.000300494,0.288001717,0.097681788,0.439476991,0.161546446,0.02012274,0.20678715,1.367488426,0.264332373,0.281170122,0.174179413,0.088530044,0.191788047,21653.0,5364.0,24133.0,8871.0,1105.0,1414.0,544.0,505.0,92.0,308.0,843.0,2525.0,3324.0,1038.0,727.0,428.0,185.0,145.0,769.0,2830.0,3092.0,42551.0,3937.0,4270.0,592.0,33752.0,24436.0,3090.0,3425.0,3891.0,3039.0,2413.0,1880.0,2182.0,4727.0,24647.0,2090.0,631.0,30877.0,20642.0,1620.0,1422.0,5525.0,54709.0,50904.0,3805.0,46590.0,14.0,31283.0,1875.0,13418.0,3,True
981,,Closed Won,Household,85254,Q3-2016,2016-08-15,50.0,85254.0,2020.0,47518.0,19040.0,108.9514181,15.04816598,0.182920157,0.050315126,0.015231092,0.715754399,0.013734812,0.968699704,0.031300296,0.019231761,0.64519206,0,0.335576179,0.114777558,0.37644682,0.199840061,0.024032998,0.1578977,1.41088872,0.24789916,0.262079832,0.193539916,0.119065126,0.177415966,8692.0,5454.0,17888.0,9496.0,1142.0,1596.0,778.0,434.0,91.0,143.0,440.0,977.0,1641.0,1123.0,917.0,169.0,173.0,190.0,487.0,1465.0,1810.0,35523.0,926.0,4220.0,463.0,29914.0,20205.0,1627.0,3093.0,2531.0,2459.0,2338.0,1347.0,2267.0,3378.0,19040.0,958.0,290.0,24609.0,17614.0,1778.0,338.0,4068.0,47220.0,45742.0,1478.0,38790.0,0.0,25027.0,746.0,13017.0,3,True
982,Campaign One 2015,Closed Won,Household,91362,Q4-2015,2015-10-01,50.0,91362.0,2019.0,36604.0,13519.0,123.167579,14.84467251,0.173232434,0.049263999,0.012205045,0.804623374,0.009380758,0.962001752,0.037998248,0.031186077,0.626471279,0,0.342342644,0.100726697,0.380067752,0.198011146,0.02021637,0.191266913,1.356857319,0.198757305,0.223241364,0.176936164,0.141874399,0.259190769,6341.0,3687.0,13912.0,7248.0,740.0,1645.0,660.0,381.0,200.0,226.0,681.0,857.0,682.0,903.0,680.0,305.0,198.0,355.0,667.0,819.0,966.0,26016.0,1785.0,2886.0,305.0,21040.0,14260.0,1227.0,1460.0,1287.0,1731.0,1362.0,1030.0,1918.0,3504.0,13519.0,666.0,165.0,17909.0,14410.0,1146.0,168.0,1857.0,36528.0,35140.0,1388.0,29821.0,0.0,18682.0,930.0,10209.0,3,True
983,Campaign One 2014,Closed Won,Household,90807,Q4-2014,2014-10-27,50.0,90848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
984,Campaign Two 2020,Closed Won,Household,60302,Q4-2020,2020-10-21,50.0,60302.0,2021.0,33039.0,14375.0,106.826087,15.86452437,0.340446139,0.09746087,0.021495652,0.48968138,0.217655656,0.971098794,0.028901206,0.032754137,0.658135766,0,0.309110098,0.118133115,0.401555737,0.177850419,0.021883229,0.12215365,1.58786976,0.274295652,0.27373913,0.132591304,0.095373913,0.224,11248.0,3903.0,13267.0,5876.0,723.0,1103.0,780.0,274.0,124.0,37.0,427.0,775.0,796.0,1212.0,761.0,246.0,37.0,64.0,576.0,978.0,1174.0,23495.0,736.0,1949.0,185.0,20625.0,16682.0,2087.0,1856.0,2332.0,1603.0,951.0,955.0,1371.0,3220.0,14375.0,1401.0,309.0,17105.0,8376.0,721.0,3723.0,3324.0,32836.0,31887.0,949.0,26531.0,0.0,17461.0,869.0,8201.0,3,True
985,,Closed Won,Household,,Q4-2015,2015-12-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
986,,Closed Won,Household,,Q4-2015,2015-12-30,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
987,Campaign One 2016,Closed Won,Household,,Q4-2016,2016-10-13,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
988,Campaign One 2016,Closed Won,Household,91401,Q4-2016,2016-10-13,50.0,91401.0,2021.0,38974.0,14596.0,83.12345848,13.11963014,0.428542105,0.174842423,0.09057276,0.697887925,0.071037977,0.904415918,0.095584082,0.05142318,0.645258688,0,0.303318132,0.117591215,0.472032637,0.124313645,0.01454816,0.376124343,1.012484709,0.40086325,0.277199233,0.142025212,0.081734722,0.098177583,16702.0,4583.0,18397.0,4845.0,567.0,1229.0,755.0,451.0,156.0,218.0,831.0,1995.0,1692.0,1074.0,520.0,302.0,232.0,160.0,669.0,1943.0,1587.0,27794.0,5370.0,4693.0,391.0,17340.0,10801.0,3091.0,2760.0,2426.0,1620.0,1184.0,889.0,1193.0,1433.0,14596.0,2552.0,1322.0,19933.0,13911.0,1403.0,1416.0,2611.0,38950.0,35227.0,3723.0,31795.0,0.0,20516.0,1635.0,9644.0,6,True
989,Campaign One 2015,Closed Won,Household,92660,Q4-2015,2015-10-08,50.0,92660.0,2021.0,36100.0,15806.0,132.176705,15.74413882,0.189612188,0.07123877,0.031760091,0.708763029,0.000937517,0.977036011,0.022963989,0.03496132,0.607357482,0,0.357681198,0.088836565,0.366260388,0.21966759,0.031523546,0.083625623,1.624478494,0.200177148,0.162090345,0.150955333,0.124256611,0.362520562,6845.0,3207.0,13222.0,7930.0,1138.0,1029.0,852.0,326.0,145.0,141.0,422.0,940.0,836.0,1278.0,546.0,146.0,143.0,121.0,659.0,1125.0,1306.0,27085.0,516.0,1474.0,275.0,24820.0,19179.0,1733.0,1431.0,1111.0,1451.0,1166.0,1220.0,1964.0,5730.0,15806.0,1126.0,502.0,18133.0,12852.0,628.0,17.0,4140.0,36100.0,35271.0,829.0,30119.0,0.0,18293.0,1053.0,10773.0,3,True
990,Campaign Two 2018,Closed Won,Household,90025,Q3-2018,2018-08-23,50.0,90025.0,2019.0,46883.0,22015.0,99.48353395,15.30904523,0.363799245,0.116102657,0.021939587,0.671482916,0.065333473,0.935478339,0.064521661,0.032601941,0.700750514,0.001744825,0.26490272,0.07642429,0.520657808,0.125439925,0.022844101,0.149043088,1.538757618,0.295843743,0.262457415,0.200408812,0.102112196,0.139177833,17056.0,3583.0,24410.0,5881.0,1071.0,686.0,381.0,330.0,146.0,258.0,1429.0,4382.0,3615.0,531.0,324.0,104.0,265.0,115.0,1319.0,3738.0,3204.0,37412.0,2510.0,2759.0,307.0,31836.0,25732.0,3257.0,3256.0,2971.0,2807.0,2599.0,1813.0,2248.0,3064.0,22015.0,2556.0,483.0,28653.0,19240.0,1788.0,1872.0,2273.0,46651.0,43641.0,3010.0,41838.0,73.0,29318.0,1364.0,11083.0,6,True
991,Campaign One 2014,Closed Won,Household,90403,Q4-2014,2014-10-27,50.0,90403.0,2020.0,24359.0,12901.0,115.9679482,15.84466545,0.208013465,0.105340671,0.015890241,0.596755752,0.032442475,0.96295839,0.03704161,0.044992948,0.667795016,0,0.287212036,0.087318855,0.376123815,0.196026109,0.03140523,0.093348432,1.641278125,0.268428804,0.169831796,0.178745834,0.150065886,0.23292768,5067.0,2127.0,9162.0,4775.0,765.0,448.0,310.0,77.0,65.0,13.0,234.0,811.0,1589.0,231.0,159.0,23.0,23.0,29.0,309.0,1017.0,1697.0,20311.0,628.0,1198.0,70.0,18415.0,14921.0,1983.0,1480.0,1251.0,940.0,1212.0,1094.0,1936.0,3005.0,12901.0,1359.0,205.0,13994.0,8351.0,734.0,454.0,2701.0,24297.0,23397.0,900.0,21270.0,0.0,14204.0,957.0,6109.0,3,True
992,Campaign Two 2020,Closed Won,Household,90049,Q4-2020,2020-10-15,50.0,90049.0,2021.0,35853.0,16116.0,133.0078804,16.31347693,0.184336039,0.069372053,0.015822785,0.62095461,0.021320985,0.982037765,0.017962235,0.029182557,0.660951749,0,0.309865694,0.095501074,0.434524308,0.194906981,0.031880177,0.066748934,1.740857079,0.179262844,0.174050633,0.168590221,0.122238769,0.355857533,6609.0,3424.0,15579.0,6988.0,1143.0,1050.0,590.0,91.0,61.0,36.0,619.0,1552.0,1228.0,1036.0,484.0,534.0,147.0,253.0,786.0,1904.0,1784.0,26742.0,366.0,1263.0,156.0,24957.0,21597.0,1507.0,1382.0,1477.0,1328.0,1353.0,1364.0,1970.0,5735.0,16116.0,1118.0,255.0,19652.0,12203.0,663.0,419.0,4657.0,35853.0,35209.0,644.0,30155.0,0.0,19931.0,880.0,9344.0,3,True
993,Campaign One 2015,Closed Won,Household,90046,Q4-2015,2015-10-22,50.0,90046.0,2019.0,50900.0,29025.0,90.21472868,15.16466957,0.208958743,0.143703704,0.010645995,0.676821232,0.046609154,0.923803502,0.076196498,0.051642598,0.726015539,0.002829153,0.21951271,0.045874263,0.42719057,0.140373281,0.024774067,0.145583696,1.46906772,0.370749354,0.252472007,0.158139535,0.075142119,0.143496985,10636.0,2335.0,21744.0,7145.0,1261.0,502.0,248.0,58.0,143.0,36.0,1102.0,3620.0,4238.0,483.0,357.0,88.0,100.0,121.0,1263.0,4151.0,2899.0,44064.0,1417.0,4535.0,463.0,37649.0,27084.0,5983.0,4778.0,4121.0,3207.0,2720.0,1870.0,2181.0,4165.0,29025.0,4171.0,309.0,33384.0,22595.0,1417.0,1556.0,4977.0,50606.0,46750.0,3856.0,47364.0,134.0,34387.0,2446.0,10397.0,3,True
994,Campaign One 2016,Closed Won,Household,,Q4-2016,2016-10-13,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
995,Campaign One 2014,Closed Won,Household,44122,Q4-2014,2014-10-29,50.0,44122.0,2020.0,33163.0,13955.0,99.87764242,15.62292407,0.417573802,0.10326048,0.03597277,0.758052781,0.06032145,0.978016503,0.021983497,0.046761784,0.572346306,0,0.38089191,0.116515394,0.373337756,0.251666013,0.049392395,0.17623928,1.447312278,0.325689717,0.249516302,0.153421713,0.084414188,0.18695808,13848.0,3864.0,12381.0,8346.0,1638.0,893.0,882.0,390.0,139.0,98.0,274.0,674.0,846.0,1091.0,667.0,179.0,176.0,29.0,576.0,748.0,855.0,23905.0,816.0,3088.0,309.0,19692.0,14906.0,2373.0,2172.0,1736.0,1746.0,1179.0,962.0,1178.0,2609.0,13955.0,1441.0,502.0,15119.0,11461.0,865.0,912.0,1419.0,32115.0,31409.0,706.0,26774.0,0.0,15324.0,1252.0,10198.0,3,True
996,Campaign Two 2018,Closed Won,Household,,Q3-2018,2018-09-26,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
997,,Closed Won,Household,91324,Q3-2019,2019-08-13,50.0,91324.0,2019.0,29670.0,10012.0,95.74785258,13.76114756,0.457701382,0.135437475,0.053935278,0.771027724,0.044572733,0.928309945,0.071690055,0.025342058,0.599603411,0.001546698,0.373507833,0.092652511,0.458206943,0.165318504,0.028210313,0.292734326,1.117151205,0.332001598,0.241310427,0.176787855,0.142928486,0.106971634,13580.0,2749.0,13595.0,4905.0,837.0,729.0,447.0,554.0,246.0,360.0,1201.0,1673.0,1118.0,656.0,551.0,223.0,148.0,213.0,714.0,1007.0,1006.0,20879.0,2601.0,3219.0,292.0,14767.0,8558.0,1791.0,1533.0,1474.0,942.0,1160.0,610.0,1431.0,1071.0,10012.0,1356.0,540.0,14897.0,11486.0,1008.0,664.0,779.0,29502.0,27387.0,2115.0,25215.0,39.0,15119.0,639.0,9418.0,3,True
998,Campaign One 2014,Closed Won,Household,90005,Q3-2014,2014-09-22,50.0,90005.0,2021.0,36910.0,15993.0,61.91536922,12.20468808,0.793660255,0.249296567,0.083036328,0.508790489,0.256057629,0.784315855,0.215684145,0.031000454,0.659806531,0,0.309193014,0.103305337,0.483446221,0.124898402,0.022405852,0.49066076,0.865005537,0.544550741,0.274119927,0.094916526,0.04233102,0.044081786,29294.0,3813.0,17844.0,4610.0,827.0,972.0,488.0,387.0,209.0,151.0,646.0,2389.0,2052.0,998.0,420.0,245.0,243.0,202.0,1046.0,1802.0,1781.0,27090.0,7851.0,5189.0,252.0,13798.0,9635.0,4668.0,4041.0,2966.0,1418.0,749.0,769.0,677.0,705.0,15993.0,3987.0,1328.0,19851.0,10100.0,1098.0,5083.0,2062.0,36827.0,28884.0,7943.0,30806.0,0.0,20326.0,955.0,9525.0,3,True
999,Campaign One 2016,Closed Won,Household,90004,Q4-2016,2016-10-18,50.0,90004.0,2021.0,59621.0,22231.0,76.59124646,12.77362426,0.703443418,0.156898025,0.072331429,0.59457837,0.161701052,0.820931365,0.179068635,0.052611195,0.659138163,0,0.288250642,0.114640814,0.491991077,0.112292649,0.010952517,0.428306928,0.94743133,0.440915838,0.291349917,0.121766902,0.053618821,0.092348522,41940.0,6835.0,29333.0,6695.0,653.0,1930.0,756.0,535.0,248.0,427.0,1413.0,3204.0,3191.0,1254.0,939.0,595.0,288.0,238.0,1495.0,3090.0,2895.0,42668.0,9655.0,7929.0,691.0,24393.0,16032.0,4267.0,5535.0,4205.0,2272.0,1705.0,1002.0,1192.0,2053.0,22231.0,3488.0,1608.0,31651.0,18819.0,2633.0,5118.0,3452.0,59547.0,48884.0,10663.0,49058.0,0.0,32336.0,2581.0,14141.0,3,True
1000,Campaign One 2015,Closed Won,Household,,Q4-2015,2015-10-20,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
1001,Campaign One 2016,Closed Won,Household,91604,Q4-2016,2016-10-18,50.0,91614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
1002,Campaign One 2015,Closed Won,Household,90045,Q4-2015,2015-10-22,50.0,90189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
1003,,Closed Won,Household,91601,Q1-2020,2020-02-17,50.0,91603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
